 ,Abs_frame,X_(px),Y_(px),Channel,Slice,Frame,xMin,yMin,xMax,yMax,NArea,IntegrIntCh1,IntegrIntCh2,ColocCh1,ColocCh2,ColocIndCh1,ColocIndCh2,Index
261,14,842.00000,897.00000,2,7,1,835,890,849,904,129,0.00000,2196.00000,0,1,0,261,261
262,14,866.00000,466.00000,2,7,1,859,459,873,473,129,0.00000,2074.00000,0,1,0,262,262
263,14,960.00000,908.00000,2,7,1,953,901,967,915,129,0.00000,1952.00000,0,1,0,263,263
264,14,978.14286,647.85714,2,7,1,972,640,984,656,116,0.00000,3570.00000,0,1,0,264,264
265,14,1159.00000,381.00000,2,7,1,1152,374,1166,386,113,0.00000,1098.00000,0,1,0,265,265
266,14,1181.00000,292.00000,2,7,1,1174,285,1188,299,129,0.00000,549.00000,0,1,0,266,266
267,14,1183.01222,595.01894,2,7,1,1176,588,1190,602,129,0.00000,15395.33929,0,1,0,267,267
268,14,1201.00000,424.00000,2,7,1,1194,417,1208,431,129,0.00000,122.00000,0,1,0,268,268
269,14,1211.00000,393.00000,2,7,1,1204,386,1218,400,129,0.00000,8479.00000,0,1,0,269,269
270,15,267.00000,315.00000,1,8,1,256,304,278,326,289,645.00000,0.00000,1,0,270,0,270
271,15,268.00000,99.00000,1,8,1,257,88,279,110,289,32895.00000,0.00000,1,0,271,0,271
272,15,297.00000,217.00000,1,8,1,286,206,308,228,289,1419.00000,0.00000,1,0,272,0,272
273,15,334.00000,548.00000,1,8,1,323,537,345,559,289,2709.00000,0.00000,1,0,273,0,273
274,15,360.00000,88.00000,1,8,1,349,77,371,99,289,3483.00000,0.00000,1,0,274,0,274
275,15,364.00000,610.00000,1,8,1,353,599,375,621,289,4128.00000,0.00000,1,0,275,0,275
276,15,454.00000,518.00000,1,8,1,443,507,465,529,289,4773.00000,0.00000,1,0,276,0,276
277,15,475.00000,668.00000,1,8,1,464,657,486,679,289,32895.00000,0.00000,1,0,277,0,277
278,15,534.00000,480.00000,1,8,1,523,469,545,491,289,6192.00000,0.00000,1,0,278,0,278
279,15,671.00000,470.00000,1,8,1,660,459,682,481,289,14448.00000,0.00000,1,0,279,0,279
280,15,706.00000,691.00000,1,8,1,695,680,717,702,289,7611.00000,0.00000,1,0,280,0,280
281,15,756.00000,554.00000,1,8,1,745,543,767,565,289,15093.00000,0.00000,1,0,281,0,281
282,15,770.00000,652.00000,1,8,1,759,641,781,663,289,9675.00000,0.00000,1,0,282,0,282
283,15,775.00000,479.00000,1,8,1,764,468,786,490,289,8256.00000,0.00000,1,0,283,0,283
284,15,809.00000,813.00000,1,8,1,798,802,820,824,289,10320.00000,0.00000,1,0,284,0,284
285,15,839.00000,755.00000,1,8,1,828,744,850,766,289,10965.00000,0.00000,1,0,285,0,285
286,15,854.00000,537.00000,1,8,1,843,526,865,548,289,11739.00000,0.00000,1,0,286,0,286
287,15,872.00000,446.00000,1,8,1,861,435,883,457,289,12384.00000,0.00000,1,0,287,0,287
288,15,910.57895,881.02632,1,8,1,899,872,923,890,268,7676.00000,0.00000,1,0,288,0,288
289,15,1008.00000,903.00000,1,8,1,997,892,1019,914,289,32895.00000,0.00000,1,0,289,0,289
290,16,240.00000,743.00000,2,8,1,233,736,247,750,129,0.00000,7137.00000,0,1,0,290,290
291,16,370.00000,187.00000,2,8,1,363,180,377,194,109,0.00000,72.00000,0,1,0,291,291
292,16,392.00000,650.00000,2,8,1,385,643,399,657,129,0.00000,3843.00000,0,1,0,292,292
293,16,521.00000,734.00000,2,8,1,514,727,528,741,129,0.00000,15555.00000,0,1,0,293,293
294,16,620.00000,447.00000,2,8,1,613,440,627,454,129,0.00000,3599.00000,0,1,0,294,294
295,16,666.00000,530.00000,2,8,1,659,523,673,537,129,0.00000,3538.00000,0,1,0,295,295
296,16,696.47222,904.72222,2,8,1,689,898,705,912,137,0.00000,8244.00000,0,1,0,296,296
297,16,697.40000,866.40000,2,8,1,691,860,704,873,104,0.00000,260.00000,0,1,0,297,297
298,16,701.00000,577.00000,2,8,1,694,570,708,584,129,0.00000,3416.00000,0,1,0,298,298
299,16,731.00000,859.00000,2,8,1,724,852,736,865,97,0.00000,151.00000,0,1,0,299,299
300,16,734.00000,973.00000,2,8,1,727,966,741,980,129,0.00000,2501.00000,0,1,0,300,300
301,16,743.27200,872.82800,2,8,1,737,859,750,883,170,0.00000,500.00000,0,1,0,301,301
302,16,841.00000,897.00000,2,8,1,834,890,848,904,129,0.00000,2196.00000,0,1,0,302,302
303,16,867.00000,465.00000,2,8,1,860,458,874,472,129,0.00000,2074.00000,0,1,0,303,303
304,16,960.00000,908.00000,2,8,1,953,901,967,915,129,0.00000,1952.00000,0,1,0,304,304
305,16,987.00000,636.66667,2,8,1,980,630,993,643,102,0.00000,444.00000,0,1,0,305,305
306,16,1159.00000,400.00000,2,8,1,1152,393,1166,407,129,0.00000,976.00000,0,1,0,306,306
307,16,1180.00000,291.00000,2,8,1,1173,284,1187,298,129,0.00000,549.00000,0,1,0,307,307
308,16,1201.00000,425.00000,2,8,1,1193,417,1209,433,141,0.00000,122.00000,0,1,0,308,308
309,16,1211.00000,393.00000,2,8,1,1204,386,1218,400,129,0.00000,8479.00000,0,1,0,309,309
310,17,267.00000,315.00000,1,9,1,256,304,278,326,289,645.00000,0.00000,1,0,310,0,310
311,17,297.00000,217.00000,1,9,1,286,206,308,228,289,1419.00000,0.00000,1,0,311,0,311
312,17,336.00000,545.00000,1,9,1,325,534,347,556,289,2709.00000,0.00000,1,0,312,0,312
313,17,360.00000,88.00000,1,9,1,349,77,371,99,289,3483.00000,0.00000,1,0,313,0,313
314,17,361.00000,607.00000,1,9,1,350,596,372,618,289,4128.00000,0.00000,1,0,314,0,314
315,17,396.00000,591.00000,1,9,1,385,580,407,602,289,13803.00000,0.00000,1,0,315,0,315
316,17,455.00000,518.00000,1,9,1,444,507,466,529,289,4773.00000,0.00000,1,0,316,0,316
317,17,534.00000,480.00000,1,9,1,523,469,545,491,289,6192.00000,0.00000,1,0,317,0,317
318,17,674.00000,471.00000,1,9,1,663,460,685,482,289,14448.00000,0.00000,1,0,318,0,318
319,17,706.00000,691.00000,1,9,1,695,680,717,702,289,7611.00000,0.00000,1,0,319,0,319
320,17,715.00000,523.00000,1,9,1,704,512,726,534,289,32895.00000,0.00000,1,0,320,0,320
321,17,754.00000,552.00000,1,9,1,743,541,765,563,289,15093.00000,0.00000,1,0,321,0,321
322,17,769.00000,650.00000,1,9,1,758,639,780,661,289,9675.00000,0.00000,1,0,322,0,322
323,17,775.00000,479.00000,1,9,1,764,468,786,490,289,8256.00000,0.00000,1,0,323,0,323
324,17,810.00000,813.00000,1,9,1,799,802,821,824,289,10320.00000,0.00000,1,0,324,0,324
325,17,839.00000,755.00000,1,9,1,828,744,850,766,289,10965.00000,0.00000,1,0,325,0,325
326,17,854.00000,537.00000,1,9,1,843,526,865,548,289,11739.00000,0.00000,1,0,326,0,326
327,17,874.00000,444.00000,1,9,1,863,433,885,455,289,12384.00000,0.00000,1,0,327,0,327
328,17,910.48529,881.05882,1,9,1,899,872,923,890,277,6868.00000,0.00000,1,0,328,0,328
329,18,240.00000,743.00000,2,9,1,233,736,247,750,129,0.00000,7137.00000,0,1,0,329,329
330,18,370.75000,187.25000,2,9,1,365,180,377,195,111,0.00000,288.00000,0,1,0,330,330
331,18,392.00000,649.00000,2,9,1,385,642,399,656,129,0.00000,3843.00000,0,1,0,331,331
332,18,620.00000,447.00000,2,9,1,613,440,627,454,129,0.00000,3599.00000,0,1,0,332,332
333,18,666.00000,530.00000,2,9,1,659,523,673,537,129,0.00000,3538.00000,0,1,0,333,333
334,18,698.16667,865.33333,2,9,1,692,858,705,872,110,0.00000,312.00000,0,1,0,334,334
335,18,701.00000,576.00000,2,9,1,694,569,708,583,129,0.00000,3416.00000,0,1,0,335,335
336,18,734.18204,860.11562,2,9,1,723,852,746,867,172,0.00000,813.00000,0,1,0,336,336
337,18,734.00000,973.00000,2,9,1,727,966,741,980,129,0.00000,2501.00000,0,1,0,337,337
338,18,743.08741,878.73361,2,9,1,733,869,750,890,183,0.00000,1922.00000,0,1,0,338,338
339,18,841.00000,897.00000,2,9,1,834,890,848,904,129,0.00000,2196.00000,0,1,0,339,339
340,18,960.00000,909.00000,2,9,1,953,902,967,916,129,0.00000,1952.00000,0,1,0,340,340
341,18,1015.00000,674.00000,2,9,1,1008,667,1022,681,109,0.00000,144.00000,0,1,0,341,341
342,18,1152.02405,393.02405,2,9,1,1145,386,1159,400,128,0.00000,8342.42857,0,1,0,342,342
343,18,1161.22233,376.99314,2,9,1,1152,369,1171,383,163,0.00000,1585.63636,0,1,0,343,343
344,18,1179.00000,293.00000,2,9,1,1172,286,1186,300,129,0.00000,549.00000,0,1,0,344,344
345,18,1202.00000,425.00000,2,9,1,1194,417,1210,433,149,0.00000,122.00000,0,1,0,345,345
346,18,1209.00000,391.00000,2,9,1,1202,384,1216,398,129,0.00000,8479.00000,0,1,0,346,346
347,19,267.00000,316.00000,1,10,1,256,305,278,327,289,645.00000,0.00000,1,0,347,0,347
348,19,298.00000,218.00000,1,10,1,287,207,309,229,289,1419.00000,0.00000,1,0,348,0,348
349,19,339.00000,538.00000,1,10,1,328,527,350,549,289,2709.00000,0.00000,1,0,349,0,349
350,19,361.00000,89.00000,1,10,1,350,78,372,100,289,3483.00000,0.00000,1,0,350,0,350
351,19,363.00000,609.00000,1,10,1,352,598,374,620,289,4128.00000,0.00000,1,0,351,0,351
352,19,393.00000,589.00000,1,10,1,382,578,404,600,289,13803.00000,0.00000,1,0,352,0,352
353,19,456.00000,518.00000,1,10,1,445,507,467,529,289,4773.00000,0.00000,1,0,353,0,353
354,19,533.00000,480.00000,1,10,1,522,469,544,491,289,6192.00000,0.00000,1,0,354,0,354
355,19,676.00000,472.00000,1,10,1,665,461,687,483,289,14448.00000,0.00000,1,0,355,0,355
356,19,707.00000,692.00000,1,10,1,696,681,718,703,289,7611.00000,0.00000,1,0,356,0,356
357,19,752.00000,553.00000,1,10,1,741,542,763,564,289,15093.00000,0.00000,1,0,357,0,357
358,19,768.00000,646.00000,1,10,1,757,635,779,657,289,9675.00000,0.00000,1,0,358,0,358
359,19,774.00000,478.00000,1,10,1,763,467,785,489,289,8256.00000,0.00000,1,0,359,0,359
360,19,811.00000,812.00000,1,10,1,800,801,822,823,289,10320.00000,0.00000,1,0,360,0,360
361,19,839.00000,755.00000,1,10,1,828,744,850,766,289,10965.00000,0.00000,1,0,361,0,361
362,19,854.00000,537.00000,1,10,1,843,526,865,548,289,11739.00000,0.00000,1,0,362,0,362
363,19,879.00000,438.00000,1,10,1,868,427,890,449,289,12384.00000,0.00000,1,0,363,0,363
364,19,909.77419,881.30645,1,10,1,899,872,922,891,267,6262.00000,0.00000,1,0,364,0,364
365,20,240.00000,743.00000,2,10,1,233,736,247,750,129,0.00000,7137.00000,0,1,0,365,365
366,20,370.66667,186.66667,2,10,1,365,180,377,194,105,0.00000,216.00000,0,1,0,366,366
367,20,393.00000,648.00000,2,10,1,386,641,400,655,129,0.00000,3843.00000,0,1,0,367,367
368,20,621.00000,448.00000,2,10,1,614,441,628,455,129,0.00000,3599.00000,0,1,0,368,368
369,20,666.00000,530.00000,2,10,1,659,523,673,537,129,0.00000,3538.00000,0,1,0,369,369
370,20,698.00000,866.00000,2,10,1,691,859,705,873,109,0.00000,52.00000,0,1,0,370,370
371,20,701.00000,576.00000,2,10,1,694,569,708,583,129,0.00000,3416.00000,0,1,0,371,371
372,20,734.00000,973.00000,2,10,1,727,966,741,980,129,0.00000,2501.00000,0,1,0,372,372
373,20,739.85714,864.00000,2,10,1,734,857,745,868,78,0.00000,280.00000,0,1,0,373,373
374,20,744.22222,875.44444,2,10,1,739,868,750,883,107,0.00000,1350.00000,0,1,0,374,374
375,20,841.00000,897.00000,2,10,1,834,890,848,904,129,0.00000,2196.00000,0,1,0,375,375
376,20,863.00000,465.00000,2,10,1,856,458,870,472,129,0.00000,10126.00000,0,1,0,376,376
377,20,960.00000,909.00000,2,10,1,953,902,967,916,129,0.00000,1952.00000,0,1,0,377,377
378,20,1028.83333,671.16667,2,10,1,1023,664,1035,678,107,0.00000,972.00000,0,1,0,378,378
379,20,1152.02405,393.02405,2,10,1,1145,386,1159,400,128,0.00000,8342.42857,0,1,0,379,379
380,20,1161.47604,377.08646,2,10,1,1153,368,1171,383,160,0.00000,1455.15152,0,1,0,380,380
381,20,1170.00000,597.00000,2,10,1,1163,590,1175,603,103,0.00000,854.00000,0,1,0,381,381
382,20,1174.00000,297.00000,2,10,1,1167,290,1181,304,129,0.00000,549.00000,0,1,0,382,382
383,20,1201.00000,425.00000,2,10,1,1193,417,1209,433,141,0.00000,122.00000,0,1,0,383,383
384,20,1211.00000,393.00000,2,10,1,1204,386,1218,400,129,0.00000,8479.00000,0,1,0,384,384
385,21,267.00000,316.00000,1,11,1,256,305,278,327,313,645.00000,0.00000,1,0,385,0,385
386,21,297.00000,217.00000,1,11,1,286,206,308,228,289,1419.00000,0.00000,1,0,386,0,386
387,21,335.03033,545.91406,1,11,1,325,535,345,557,286,32249.25000,0.00000,1,0,387,0,387
388,21,339.50000,528.05556,1,11,1,335,522,344,530,45,39.52941,0.00000,1,0,388,0,388
389,21,361.00000,89.00000,1,11,1,350,78,372,100,289,3483.00000,0.00000,1,0,389,0,389
390,21,361.00000,605.00000,1,11,1,350,594,372,616,289,4128.00000,0.00000,1,0,390,0,390
391,21,533.00000,480.00000,1,11,1,522,469,544,491,289,6192.00000,0.00000,1,0,391,0,391
392,21,677.00000,473.00000,1,11,1,666,462,688,484,289,14448.00000,0.00000,1,0,392,0,392
393,21,707.00000,692.00000,1,11,1,696,681,718,703,289,7611.00000,0.00000,1,0,393,0,393
394,21,751.00000,554.00000,1,11,1,740,543,762,565,289,15093.00000,0.00000,1,0,394,0,394
395,21,768.00000,645.00000,1,11,1,757,634,779,656,289,9675.00000,0.00000,1,0,395,0,395
396,21,773.00000,478.00000,1,11,1,762,467,784,489,289,8256.00000,0.00000,1,0,396,0,396
397,21,810.00000,811.00000,1,11,1,799,800,821,822,289,10320.00000,0.00000,1,0,397,0,397
398,21,839.00000,755.00000,1,11,1,828,744,850,766,289,10965.00000,0.00000,1,0,398,0,398
399,21,854.00000,537.00000,1,11,1,843,526,865,548,289,11739.00000,0.00000,1,0,399,0,399
400,21,878.00000,439.00000,1,11,1,867,428,889,450,289,12384.00000,0.00000,1,0,400,0,400
401,21,910.18462,881.27692,1,11,1,899,872,923,891,272,6565.00000,0.00000,1,0,401,0,401
402,21,955.00000,460.00000,1,11,1,944,449,966,471,289,32895.00000,0.00000,1,0,402,0,402
403,22,240.00000,743.00000,2,11,1,233,736,247,750,129,0.00000,7137.00000,0,1,0,403,403
404,22,369.80000,184.80000,2,11,1,363,178,376,192,111,0.00000,360.00000,0,1,0,404,404
405,22,393.00000,649.00000,2,11,1,386,642,400,656,129,0.00000,3843.00000,0,1,0,405,405
406,22,624.00000,449.00000,2,11,1,617,442,631,456,129,0.00000,3599.00000,0,1,0,406,406
407,22,666.00000,531.00000,2,11,1,659,524,673,538,129,0.00000,3538.00000,0,1,0,407,407
408,22,697.21053,904.76316,2,11,1,690,897,705,912,135,0.00000,1634.00000,0,1,0,408,408
409,22,696.80000,867.60000,2,11,1,691,860,703,875,113,0.00000,840.00000,0,1,0,409,409
410,22,701.00000,576.00000,2,11,1,694,569,708,583,129,0.00000,3416.00000,0,1,0,410,410
411,22,734.00000,973.00000,2,11,1,727,966,741,980,129,0.00000,2501.00000,0,1,0,411,411
412,22,743.54717,873.89151,2,11,1,735,857,750,883,188,0.00000,2120.00000,0,1,0,412,412
413,22,841.00000,897.00000,2,11,1,834,890,848,904,129,0.00000,2196.00000,0,1,0,413,413
414,22,865.00000,466.00000,2,11,1,858,459,872,473,129,0.00000,10126.00000,0,1,0,414,414
415,22,960.00000,909.00000,2,11,1,953,902,967,916,129,0.00000,1952.00000,0,1,0,415,415
416,22,977.81818,649.72727,2,11,1,972,642,984,657,110,0.00000,1628.00000,0,1,0,416,416
417,22,1029.00000,671.00000,2,11,1,1022,664,1036,678,109,0.00000,162.00000,0,1,0,417,417
418,22,1151.00000,393.00000,2,11,1,1144,386,1158,400,126,0.00000,8326.71429,0,1,0,418,418
419,22,1160.96629,377.14505,2,11,1,1151,368,1171,383,175,0.00000,1446.00000,0,1,0,419,419
420,22,1161.57143,401.42857,2,11,1,1159,398,1166,406,31,0.00000,80.00000,0,1,0,420,420
421,22,1170.00000,301.00000,2,11,1,1163,294,1177,308,129,0.00000,549.00000,0,1,0,421,421
422,22,1171.00000,596.00000,2,11,1,1164,589,1176,602,102,0.00000,854.00000,0,1,0,422,422
423,22,1201.00000,425.00000,2,11,1,1193,417,1209,433,141,0.00000,122.00000,0,1,0,423,423
424,23,267.00000,315.00000,1,12,1,256,304,278,326,289,645.00000,0.00000,1,0,424,0,424
425,23,297.00000,217.00000,1,12,1,286,206,308,228,289,1419.00000,0.00000,1,0,425,0,425
426,23,339.00000,530.00000,1,12,1,328,519,350,541,289,2709.00000,0.00000,1,0,426,0,426
427,23,361.00000,90.00000,1,12,1,350,79,372,101,289,3483.00000,0.00000,1,0,427,0,427
428,23,362.00000,605.00000,1,12,1,351,594,372,616,285,4128.00000,0.00000,1,0,428,0,428
429,23,391.00000,590.00000,1,12,1,380,579,402,601,289,15867.00000,0.00000,1,0,429,0,429
430,23,477.00000,670.00000,1,12,1,466,659,488,681,289,16512.00000,0.00000,1,0,430,0,430
431,23,533.00000,480.00000,1,12,1,522,469,544,491,289,6192.00000,0.00000,1,0,431,0,431
432,23,677.00000,475.00000,1,12,1,666,464,688,486,289,14448.00000,0.00000,1,0,432,0,432
433,23,707.00000,691.00000,1,12,1,696,680,718,702,289,7611.00000,0.00000,1,0,433,0,433
434,23,751.00000,554.00000,1,12,1,740,543,762,565,289,15093.00000,0.00000,1,0,434,0,434
435,23,769.00000,645.00000,1,12,1,758,634,780,656,289,9675.00000,0.00000,1,0,435,0,435
436,23,773.00000,475.00000,1,12,1,762,464,784,486,289,8256.00000,0.00000,1,0,436,0,436
437,23,810.00000,812.00000,1,12,1,799,801,821,823,289,10320.00000,0.00000,1,0,437,0,437
438,23,836.00000,396.00000,1,12,1,825,385,847,407,289,17157.00000,0.00000,1,0,438,0,438
439,23,838.00000,755.00000,1,12,1,827,744,849,766,289,10965.00000,0.00000,1,0,439,0,439
440,23,854.00000,536.00000,1,12,1,843,525,865,547,289,11739.00000,0.00000,1,0,440,0,440
441,23,909.88235,882.35294,1,12,1,898,874,923,892,269,3434.00000,0.00000,1,0,441,0,441
442,24,240.00000,744.00000,2,12,1,233,737,247,751,129,0.00000,7137.00000,0,1,0,442,442
443,24,374.00000,195.00000,2,12,1,368,188,380,202,103,0.00000,531.00000,0,1,0,443,443
444,24,392.00000,649.00000,2,12,1,385,642,399,656,129,0.00000,3843.00000,0,1,0,444,444
445,24,529.00000,734.00000,2,12,1,522,727,536,741,129,0.00000,15555.00000,0,1,0,445,445
446,24,625.00000,448.00000,2,12,1,618,441,632,455,129,0.00000,3599.00000,0,1,0,446,446
447,24,666.00000,530.00000,2,12,1,659,523,673,537,129,0.00000,3538.00000,0,1,0,447,447
448,24,699.00000,574.00000,2,12,1,692,567,706,581,129,0.00000,3416.00000,0,1,0,448,448
449,24,716.00000,857.00000,2,12,1,709,850,722,864,106,0.00000,45.00000,0,1,0,449,449
450,24,734.00000,973.00000,2,12,1,727,966,741,980,129,0.00000,2501.00000,0,1,0,450,450
451,24,841.00000,897.00000,2,12,1,834,890,848,904,129,0.00000,2196.00000,0,1,0,451,451
452,24,866.00000,466.00000,2,12,1,859,459,873,473,129,0.00000,10126.00000,0,1,0,452,452
453,24,960.00000,908.00000,2,12,1,953,901,967,915,129,0.00000,1952.00000,0,1,0,453,453
454,24,1013.00000,675.00000,2,12,1,1006,668,1020,682,109,0.00000,144.00000,0,1,0,454,454
455,24,1152.06782,394.05316,2,12,1,1145,387,1159,401,129,0.00000,8358.14286,0,1,0,455,455
456,24,1157.00000,380.35294,2,12,1,1150,374,1164,384,92,0.00000,678.75000,0,1,0,456,456
457,24,1169.00000,306.00000,2,12,1,1162,299,1176,313,129,0.00000,549.00000,0,1,0,457,457
458,24,1171.00000,597.00000,2,12,1,1164,590,1178,603,115,0.00000,793.33333,0,1,0,458,458
459,24,1200.00000,426.00000,2,12,1,1192,418,1208,434,141,0.00000,122.00000,0,1,0,459,459
460,25,267.00000,315.00000,1,13,1,256,304,278,326,289,645.00000,0.00000,1,0,460,0,460
461,25,297.00000,217.00000,1,13,1,286,206,308,228,289,1419.00000,0.00000,1,0,461,0,461
462,25,337.00000,527.00000,1,13,1,326,516,348,538,289,2709.00000,0.00000,1,0,462,0,462
463,25,362.00000,90.00000,1,13,1,351,79,373,101,289,3483.00000,0.00000,1,0,463,0,463
464,25,363.00000,605.00000,1,13,1,352,594,373,616,285,4128.00000,0.00000,1,0,464,0,464
465,25,392.00000,591.00000,1,13,1,381,580,403,602,289,15867.00000,0.00000,1,0,465,0,465
466,25,454.00000,520.00000,1,13,1,443,509,465,531,289,32895.00000,0.00000,1,0,466,0,466
467,25,478.00000,674.00000,1,13,1,467,663,489,685,289,16512.00000,0.00000,1,0,467,0,467
468,25,534.00000,481.00000,1,13,1,523,470,545,492,289,6192.00000,0.00000,1,0,468,0,468
469,25,677.00000,476.00000,1,13,1,666,465,688,487,289,14448.00000,0.00000,1,0,469,0,469
470,25,707.00000,692.00000,1,13,1,696,681,718,703,289,7611.00000,0.00000,1,0,470,0,470
471,25,751.00000,553.00000,1,13,1,740,542,762,564,289,15093.00000,0.00000,1,0,471,0,471
472,25,768.00000,644.00000,1,13,1,757,633,779,655,289,9675.00000,0.00000,1,0,472,0,472
473,25,773.00000,476.00000,1,13,1,762,465,784,487,289,8256.00000,0.00000,1,0,473,0,473
474,25,810.00000,812.00000,1,13,1,799,801,821,823,289,10320.00000,0.00000,1,0,474,0,474
475,25,837.00000,395.00000,1,13,1,826,384,848,406,289,17157.00000,0.00000,1,0,475,0,475
476,25,838.00000,755.00000,1,13,1,827,744,849,766,289,10965.00000,0.00000,1,0,476,0,476
477,25,854.00000,536.00000,1,13,1,843,525,865,547,289,11739.00000,0.00000,1,0,477,0,477
478,25,882.00000,717.00000,1,13,1,871,706,893,728,289,32895.00000,0.00000,1,0,478,0,478
479,25,909.87500,881.72917,1,13,1,899,873,922,891,257,4848.00000,0.00000,1,0,479,0,479
480,25,956.00000,461.00000,1,13,1,945,450,967,472,289,17931.00000,0.00000,1,0,480,0,480
481,25,1007.00000,900.00000,1,13,1,996,889,1018,911,289,18576.00000,0.00000,1,0,481,0,481
482,26,239.00000,744.00000,2,13,1,232,737,246,751,129,0.00000,7137.00000,0,1,0,482,482
483,26,373.75000,194.25000,2,13,1,368,187,380,202,110,0.00000,708.00000,0,1,0,483,483
484,26,392.00000,649.00000,2,13,1,385,642,399,656,129,0.00000,3843.00000,0,1,0,484,484
485,26,625.00000,448.00000,2,13,1,618,441,632,455,129,0.00000,3599.00000,0,1,0,485,485
486,26,666.00000,529.00000,2,13,1,659,522,673,536,129,0.00000,3538.00000,0,1,0,486,486
487,26,696.66667,868.00000,2,13,1,690,861,703,874,102,0.00000,504.00000,0,1,0,487,487
488,26,699.00000,574.00000,2,13,1,692,567,706,581,129,0.00000,3416.00000,0,1,0,488,488
489,26,735.00000,973.00000,2,13,1,728,966,742,980,129,0.00000,2501.00000,0,1,0,489,489
490,26,841.00000,896.00000,2,13,1,834,889,848,903,129,0.00000,2196.00000,0,1,0,490,490
491,26,865.00000,464.00000,2,13,1,858,457,872,471,129,0.00000,10126.00000,0,1,0,491,491
492,26,960.00000,908.00000,2,13,1,953,901,967,915,129,0.00000,1952.00000,0,1,0,492,492
493,26,1152.06782,394.05316,2,13,1,1145,387,1159,401,130,0.00000,8358.14286,0,1,0,493,493
494,26,1157.05263,379.73684,2,13,1,1150,373,1164,384,100,0.00000,1004.00000,0,1,0,494,494
495,26,1165.00000,310.00000,2,13,1,1158,303,1172,317,129,0.00000,549.00000,0,1,0,495,495
496,26,1200.00000,425.00000,2,13,1,1192,417,1208,433,141,0.00000,122.00000,0,1,0,496,496
497,27,267.00000,315.00000,1,14,1,256,304,278,326,297,645.00000,0.00000,1,0,497,0,497
498,27,297.00000,217.00000,1,14,1,286,206,308,228,289,1419.00000,0.00000,1,0,498,0,498
499,27,335.00000,544.00000,1,14,1,324,533,345,555,285,32382.20930,0.00000,1,0,499,0,499
500,27,335.93506,524.93506,1,14,1,328,516,344,530,135,1286.25000,0.00000,1,0,500,0,500
501,27,361.00000,90.00000,1,14,1,350,79,372,101,289,3483.00000,0.00000,1,0,501,0,501
502,27,364.00000,607.00000,1,14,1,353,596,374,618,285,4128.00000,0.00000,1,0,502,0,502
503,27,393.00000,592.00000,1,14,1,382,581,404,603,289,15867.00000,0.00000,1,0,503,0,503
504,27,480.00000,674.00000,1,14,1,469,663,491,685,289,16512.00000,0.00000,1,0,504,0,504
505,27,534.00000,479.00000,1,14,1,523,468,545,490,289,6192.00000,0.00000,1,0,505,0,505
506,27,677.00000,474.00000,1,14,1,666,463,688,485,289,14448.00000,0.00000,1,0,506,0,506
507,27,707.00000,692.00000,1,14,1,696,681,718,703,289,7611.00000,0.00000,1,0,507,0,507
508,27,715.00000,525.00000,1,14,1,704,514,726,536,289,32895.00000,0.00000,1,0,508,0,508
509,27,749.00000,553.00000,1,14,1,738,542,760,564,289,15093.00000,0.00000,1,0,509,0,509
510,27,766.00000,644.00000,1,14,1,755,633,777,655,289,9675.00000,0.00000,1,0,510,0,510
511,27,774.00000,476.00000,1,14,1,763,465,785,487,289,8256.00000,0.00000,1,0,511,0,511
512,27,809.00000,812.00000,1,14,1,798,801,820,823,289,10320.00000,0.00000,1,0,512,0,512
513,27,837.00000,394.00000,1,14,1,826,383,848,405,289,17157.00000,0.00000,1,0,513,0,513
514,27,838.00000,755.00000,1,14,1,827,744,849,766,289,10965.00000,0.00000,1,0,514,0,514
515,27,854.00000,536.00000,1,14,1,843,525,865,547,289,11739.00000,0.00000,1,0,515,0,515
516,27,910.11111,881.95556,1,14,1,898,873,923,891,276,4545.00000,0.00000,1,0,516,0,516
517,27,955.00000,461.00000,1,14,1,944,450,966,472,289,17931.00000,0.00000,1,0,517,0,517
518,27,1006.00000,900.00000,1,14,1,995,889,1017,911,289,18576.00000,0.00000,1,0,518,0,518
519,28,239.00000,744.00000,2,14,1,232,737,246,751,129,0.00000,7137.00000,0,1,0,519,519
520,28,372.00000,188.50000,2,14,1,366,182,378,195,100,0.00000,144.00000,0,1,0,520,520
521,28,392.00000,649.00000,2,14,1,385,642,399,656,129,0.00000,3843.00000,0,1,0,521,521
522,28,625.00000,448.00000,2,14,1,618,441,632,455,129,0.00000,3599.00000,0,1,0,522,522
523,28,666.00000,529.00000,2,14,1,659,522,673,536,129,0.00000,3538.00000,0,1,0,523,523
524,28,697.50000,868.00000,2,14,1,691,861,704,875,108,0.00000,336.00000,0,1,0,524,524
525,28,700.00000,575.00000,2,14,1,693,568,707,582,129,0.00000,3416.00000,0,1,0,525,525
526,28,720.75000,899.75000,2,14,1,715,892,727,907,110,0.00000,896.00000,0,1,0,526,526
527,28,735.00000,972.00000,2,14,1,728,965,742,979,129,0.00000,2501.00000,0,1,0,527,527
528,28,743.63598,870.69038,2,14,1,735,857,750,880,172,0.00000,1195.00000,0,1,0,528,528
529,28,841.00000,896.00000,2,14,1,834,889,848,903,129,0.00000,2196.00000,0,1,0,529,529
530,28,864.00000,464.00000,2,14,1,857,457,871,471,129,0.00000,10126.00000,0,1,0,530,530
531,28,962.00000,907.00000,2,14,1,955,900,969,914,129,0.00000,1952.00000,0,1,0,531,531
