LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1
ID7448,7448,,262.73583984375,26.753652523654903,28.26090055315659,0.0,0.0,0,0.35,1,,6823.209302325581,6862.0,5748.0,7593.0,880194.0,459.91897510625796,,,0.10546572277728847,2.830762369265686
ID7449,7449,39,240.83349609375,30.835782603555298,29.140128570365903,0.0,0.0,0,0.35,1,,5829.147286821705,5969.0,4482.0,6559.0,751960.0,521.2703848048652,,,0.11504496633186984,2.3075292381334727
ID7450,7450,8,3258.8203125,35.357526692060354,33.9130806637879,0.0,0.0,0,0.35,1,,20821.961240310076,19543.0,9849.0,35844.0,2686033.0,7070.566467983556,,,0.5200125626534264,2.0149490932566914
ID7451,7451,,235.3955078125,24.743988484319324,39.690864776877696,0.0,0.0,0,0.35,1,,4688.6821705426355,4769.0,3439.0,5501.0,604840.0,512.4655626310436,,,0.135669389076529,2.185979340380542
ID7452,7452,,233.0546875,23.362344457276112,39.879270780565406,0.0,0.0,0,0.35,1,,4742.589147286822,4769.0,3751.0,5598.0,611794.0,534.7580587927578,,,0.13170499335521704,2.0642256456640897
ID7453,7453,9,314.04052734375,18.526590362624873,41.44932081129633,0.0,0.0,0,0.35,1,,4914.550387596899,5003.0,3461.0,6040.0,633977.0,700.411653079373,,,0.18127495580973998,2.1535117023865915
ID7454,7454,10,4767.33203125,22.106304432691374,44.33821286784122,0.0,0.0,0,0.35,1,,33652.48062015504,32690.0,18478.0,51360.0,4341170.0,9055.615749961435,,,0.4943336336011623,2.4586781461327454
ID7455,7455,,264.95068359375,16.57972832451853,45.71985689488444,0.0,0.0,0,0.35,1,,3183.9147286821703,3288.0,1745.0,4078.0,410725.0,630.1012943245681,,,0.25081603808042785,2.026482763529672
ID7456,7456,11,1576.1591796875,36.8019727203328,47.91792693790772,0.0,0.0,0,0.35,1,,10480.279069767443,9770.0,4669.0,17769.0,1351956.0,3486.1565288131605,,,0.48882150200849356,1.974074909195627
ID7457,7457,13,243.164794921875,24.053166470797716,48.5459469502001,0.0,0.0,0,0.35,1,,3132.8527131782944,3041.0,2123.0,4325.0,404138.0,554.8343376176464,,,0.1983771767958866,1.869411105890748
ID7458,7458,12,298.56689453125,31.903416624452326,48.5459469502001,0.0,0.0,0,0.35,1,,6669.434108527132,6798.0,5054.0,7717.0,860357.0,686.7899156237805,,,0.11992745373903921,2.0798106331967317
ID7459,7459,14,1601.23046875,14.318856280266004,50.681214991994146,0.0,0.0,0,0.35,1,,9396.527131782947,8495.0,3870.0,16962.0,1212152.0,3563.440071312585,,,0.5864495615482697,1.949540695663075
ID7460,7460,15,5167.8203125,18.02417435279098,52.69087903132973,0.0,0.0,0,0.35,1,,42222.34108527132,42178.0,26607.0,57805.0,5446682.0,8565.080619782686,,,0.4300015640688084,2.9646564454243767
ID7461,7461,,232.0791015625,25.120800491694744,52.753681032558966,0.0,0.0,0,0.35,1,,4435.976744186047,4422.0,3598.0,5083.0,572241.0,365.20380579539665,,,0.14994852412764054,3.1677270782345124
ID7462,7462,16,2079.365234375,31.777812621993853,53.63290904976828,0.0,0.0,0,0.35,1,,12366.209302325582,11115.0,4854.0,22743.0,1595241.0,4809.537550330363,,,0.5550229085911033,1.835428141639524
ID7463,7463,17,302.99462890625,37.68120073754212,55.45416708541615,0.0,0.0,0,0.35,1,,2779.031007751938,2804.0,1167.0,4257.0,358495.0,787.3634796147251,,,0.3096176396902336,1.6688961035352565
ID7464,7464,18,1256.8671875,10.173924199136371,57.21262311983478,0.0,0.0,0,0.35,1,,8564.046511627907,8377.0,5037.0,13127.0,1104762.0,2297.461553882843,,,0.5260068886135194,2.569778540026409
ID7465,7465,,232.73779296875,36.55076471541585,60.03871317515044,0.0,0.0,0,0.35,1,,1577.062015503876,1489.0,727.0,2660.0,203441.0,518.7669989976531,,,0.4748371401059536,1.9575237559959544
ID7466,7466,38,298.5986328125,9.169092179468581,62.990407232924575,0.0,0.0,0,0.35,1,,3665.813953488372,3635.0,2361.0,4941.0,472890.0,641.5586339075167,,,0.22540336231731176,2.1020613359127482
ID7402,7402,0,2430.9296875,45.71985689488444,16.76813432820624,0.0,20.0,1,0.35,1,,31097.84496124031,31043.0,23879.0,37106.0,4011622.0,3453.4942505055938,,,0.24768797499422468,3.5752011840137303
ID7403,7403,1,754.11279296875,51.87445301534965,18.652194365083346,0.0,20.0,1,0.35,1,,7990.410852713178,8057.0,5203.0,10135.0,1030763.0,1260.850504200953,,,0.3062198225177648,2.9713413044168497
ID7404,7404,2,294.7412109375,33.285060651495535,18.714996366312583,0.0,20.0,1,0.35,1,,5462.0,5547.0,4243.0,6316.0,704598.0,547.0331342798167,,,0.15523722799341527,2.6834453935525677
ID7405,7405,3,363.88330078125,30.96138660601377,20.975868410565113,0.0,20.0,1,0.35,1,,8588.217054263567,8690.0,7080.0,9686.0,1107880.0,700.0957631062909,,,0.11767563109318688,2.583130292385936
ID7406,7406,4,1572.9423828125,60.164317177608915,22.42031443883756,0.0,20.0,1,0.35,1,,14448.550387596899,14424.0,9972.0,18519.0,1863863.0,2304.584652658561,,,0.3802724985960101,3.4545516509999694
ID7407,7407,5,316.4794921875,27.946890547010405,22.671522443754508,0.0,20.0,1,0.35,1,,8774.806201550387,8883.0,6754.0,9820.0,1131950.0,764.442894342828,,,0.10107633864285451,2.1074367676539514
ID7408,7408,6,245.1083984375,32.97105064534935,28.574910559302772,0.0,20.0,1,0.35,1,,5375.410852713178,5428.0,3792.0,6161.0,693428.0,590.739864656008,,,0.12880964097325384,2.0766965434202183
ID7409,7409,7,263.28662109375,31.903416624452326,28.951722566678193,0.0,20.0,1,0.35,1,,6314.341085271318,6396.0,5167.0,7037.0,814550.0,472.9397836954912,,,0.11579300480021591,2.7710915530538647
ID7410,7410,39,276.2900390625,30.58457459863835,29.077326569136666,0.0,20.0,1,0.35,1,,5661.294573643411,5768.0,4232.0,6523.0,730307.0,560.7648432484419,,,0.13620612166470816,2.420496577330261
ID7411,7411,8,3042.97265625,35.29472469083112,33.975882665017146,0.0,20.0,1,0.35,1,,19552.496124031008,18219.0,8953.0,33694.0,2522272.0,6747.103578948746,,,0.5127595878607025,1.9645301682413951
ID7412,7412,9,334.52587890625,18.58939236385411,41.44932081129633,0.0,20.0,1,0.35,1,,4776.46511627907,4771.0,3432.0,5884.0,616164.0,612.9331892439372,,,0.20210735583829895,2.620368278442363
ID7413,7413,10,4748.966796875,22.106304432691374,44.33821286784122,0.0,20.0,1,0.35,1,,33710.74418604651,33180.0,17868.0,51208.0,4348686.0,9060.387520409126,,,0.492126647937946,2.4542723689156762
ID7414,7414,11,1529.78515625,36.8019727203328,48.10633294159543,0.0,20.0,1,0.35,1,,9853.860465116279,9238.0,4880.0,17238.0,1271148.0,3390.1103174901123,,,0.5008730181678273,1.940020235649513
ID7415,7415,12,309.1171875,31.777812621993853,48.420342947741624,0.0,20.0,1,0.35,1,,6495.527131782946,6530.0,5140.0,7661.0,837923.0,682.9354503437645,,,0.12382390203532116,2.095901946014642
ID7416,7416,13,263.369384765625,23.99036446956848,48.48314494897086,0.0,20.0,1,0.35,1,,2876.15503875969,2803.0,1738.0,4161.0,371024.0,615.4626238856375,,,0.24291524980709112,1.8266438033703865
ID7417,7417,14,1587.51806640625,14.318856280266004,50.74401699322338,0.0,20.0,1,0.35,1,,9112.046511627907,8414.0,4114.0,16717.0,1175454.0,3529.495667895736,,,0.6025511077943249,1.9414010979301424
ID7418,7418,15,5068.12890625,18.02417435279098,52.69087903132973,0.0,20.0,1,0.35,1,,42136.03875968992,41643.0,27110.0,56734.0,5435549.0,8174.277488526031,,,0.4253347207327687,3.076438911850909
ID7419,7419,16,2123.6005859375,31.777812621993853,53.63290904976828,0.0,20.0,1,0.35,1,,12678.100775193798,11476.0,5070.0,23272.0,1635475.0,4903.879189677548,,,0.5517922762691396,1.8385966476221032
ID7420,7420,17,397.783935546875,37.806804740000594,55.51696908664539,0.0,20.0,1,0.35,1,,2934.5581395348836,2865.0,1184.0,4872.0,378558.0,949.5265342113993,,,0.40999536210581605,1.7973260472006172
ID7421,7421,18,1240.6630859375,10.236726200365608,57.21262311983478,0.0,20.0,1,0.35,1,,8361.837209302326,8036.0,4486.0,12922.0,1078677.0,2312.432626689835,,,0.5320995763071543,2.5117044573959157
ID7422,7422,38,313.851318359375,9.169092179468581,62.990407232924575,0.0,20.0,1,0.35,1,,3583.5348837209303,3500.0,2375.0,4876.0,462276.0,631.5342558814557,,,0.24740459378676463,2.2508426701660387
ID7552,7552,8,3134.853515625,35.23192268960188,33.975882665017146,0.0,40.0,2,0.35,1,,20007.201550387595,19240.0,10024.0,34580.0,2580929.0,6779.147785189158,,,0.5184652702479906,2.0153758403321813
ID7553,7553,9,258.770751953125,18.463788361395636,41.44932081129633,0.0,40.0,2,0.35,1,,4043.4108527131784,4094.0,2800.0,4905.0,521600.0,511.52162118897616,,,0.18232007072848552,2.437885426972075
ID7554,7554,10,4565.859375,22.106304432691374,44.33821286784122,0.0,40.0,2,0.35,1,,31935.612403100775,31048.0,16833.0,48759.0,4119694.0,8638.003797093106,,,0.5028579973167089,2.4741115027283835
ID7555,7555,,235.4150390625,17.144946335581665,45.53145089119673,0.0,40.0,2,0.35,1,,3048.6279069767443,3095.0,1790.0,3800.0,393273.0,537.1778841455745,,,0.2299961073400246,2.122428364072131
ID7556,7556,11,1019.4990234375,36.299556710498905,48.23193694405391,0.0,40.0,2,0.35,1,,7263.674418604651,7044.0,3725.0,11762.0,937014.0,2138.2862485337655,,,0.4526566810154428,2.1170273613544848
ID7557,7557,12,291.19482421875,31.46380261584767,48.35754094651239,0.0,40.0,2,0.35,1,,6713.759689922481,6791.0,5165.0,7613.0,866075.0,592.3043423675053,,,0.11790305175715646,2.3909570563401616
ID7558,7558,13,261.63134765625,24.053166470797716,48.420342947741624,0.0,40.0,2,0.35,1,,2873.4418604651164,2820.0,1792.0,4147.0,370674.0,609.5483587636928,,,0.24244565244889157,1.8397603028541545
ID7559,7559,14,1590.7490234375,14.318856280266004,50.869620995681856,0.0,40.0,2,0.35,1,,9282.829457364342,8830.0,4364.0,16873.0,1197485.0,3483.168993361216,,,0.5882733032152659,1.9741935357242621
ID7560,7560,15,5082.6171875,18.02417435279098,52.69087903132973,0.0,40.0,2,0.35,1,,42020.71317829457,41791.0,26837.0,56711.0,5420672.0,8188.013614800181,,,0.42828570523573584,3.077750058362746
ID7561,7561,16,2116.6669921875,31.777812621993853,53.63290904976828,0.0,40.0,2,0.35,1,,12696.70542635659,11601.0,5362.0,23191.0,1637875.0,4838.495103404926,,,0.549617556949239,1.8614304013069598
ID7562,7562,17,477.74365234375,37.74400273877136,55.64257308910386,0.0,40.0,2,0.35,1,,3079.6744186046512,2876.0,1242.0,5471.0,397278.0,1110.2240565167936,,,0.4910682864552786,1.8271261043268774
ID7563,7563,18,1192.2958984375,10.236726200365608,57.21262311983478,0.0,40.0,2,0.35,1,,8225.317829457364,7921.0,4600.0,12515.0,1061066.0,2194.932693958462,,,0.5179889477552132,2.557486561152057
ID7542,7542,0,2354.462890625,45.71985689488444,16.76813432820624,0.0,40.0,2,0.35,1,,30258.68992248062,30227.0,23451.0,36043.0,3903371.0,3314.5153251419392,,,0.24650581019731155,3.610712738755626
ID7543,7543,1,739.9189453125,51.811651014120415,18.652194365083346,0.0,40.0,2,0.35,1,,7952.403100775194,7961.0,5084.0,10052.0,1025860.0,1206.9248793381091,,,0.30086946019800476,3.0478425689949864
ID7544,7544,2,244.8740234375,33.34786265272477,18.777798367541823,0.0,40.0,2,0.35,1,,4815.53488372093,4848.0,3885.0,5546.0,621204.0,457.91774040404266,,,0.14314164893541984,2.6336194906720176
ID7545,7545,3,348.439453125,30.96138660601377,20.975868410565113,0.0,40.0,2,0.35,1,,8670.271317829458,8825.0,7263.0,9622.0,1118465.0,631.7350209930037,,,0.11209849303619687,2.766841318355761
ID7546,7546,27,261.88134765625,29.579742578970563,22.043502431462137,0.0,40.0,2,0.35,1,,8360.271317829458,8512.0,6650.0,9125.0,1078475.0,619.8563688460666,,,0.08445306812894189,2.10069968264938
ID7547,7547,4,1543.0791015625,60.164317177608915,22.42031443883756,0.0,40.0,2,0.35,1,,14145.77519379845,14233.0,9692.0,18189.0,1824805.0,2292.7894727285466,,,0.3802081607676842,3.3991428159384416
ID7548,7548,5,348.3603515625,27.82128654455193,22.671522443754508,0.0,40.0,2,0.35,1,,9146.217054263567,9227.0,7311.0,10196.0,1179862.0,753.5791883699947,,,0.10701461100473234,2.3465635887161707
ID7549,7549,28,277.0234375,28.19809855192735,25.686018502757875,0.0,40.0,2,0.35,1,,6686.193798449613,6704.0,5283.0,7608.0,862519.0,555.4769358049356,,,0.11109585836737916,2.4070730197780708
ID7550,7550,6,266.60498046875,32.97105064534935,28.700514561761246,0.0,40.0,2,0.35,1,,5577.364341085271,5629.0,4085.0,6379.0,719480.0,621.959591457522,,,0.13687961639224733,2.1593405542409685
ID7551,7551,7,233.96826171875,32.09182262814004,28.888920565448956,0.0,40.0,2,0.35,1,,6178.643410852713,6302.0,4784.0,6825.0,797045.0,494.5361747140194,,,0.10291274686114044,2.3315947887564112
ID7488,7488,1,699.521484375,51.87445301534965,18.652194365083346,0.0,60.0,3,0.35,1,,7453.302325581395,7520.0,4639.0,9423.0,961476.0,1222.4011118277317,,,0.30478893183918093,2.848550511964752
ID7489,7489,3,384.533203125,31.02418860724301,20.913066409335876,0.0,60.0,3,0.35,1,,8706.883720930233,8873.0,7030.0,9871.0,1123188.0,758.4446732036862,,,0.1234378440440761,2.522714556159751
ID7490,7490,27,308.82421875,29.579742578970563,22.043502431462137,0.0,60.0,3,0.35,1,,8474.356589147286,8599.0,6856.0,9340.0,1093192.0,607.0561366964139,,,0.10038677621027012,2.547059096353922
ID7491,7491,4,1498.10546875,60.164317177608915,22.42031443883756,0.0,60.0,3,0.35,1,,14072.077519379845,14050.0,8989.0,17955.0,1815298.0,2318.865720200028,,,0.36871218125854255,3.2695498810422743
ID7492,7492,5,345.412109375,27.632880540864218,22.734324444983745,0.0,60.0,3,0.35,1,,8160.046511627907,8296.0,6584.0,9187.0,1052646.0,728.1316079149206,,,0.11970502781471291,2.39619142362986
ID7493,7493,28,235.36279296875,28.4493065568443,25.497612499070165,0.0,60.0,3,0.35,1,,6143.720930232558,6227.0,4620.0,6888.0,792540.0,506.89361828852003,,,0.10302176087177647,2.2640683861505595
ID7494,7494,6,267.7177734375,32.908248644120114,28.574910559302772,0.0,60.0,3,0.35,1,,5550.992248062015,5623.0,4189.0,6393.0,716078.0,606.8685954363913,,,0.13644730739261496,2.1964515019547526
ID7495,7495,8,3099.3125,35.29472469083112,33.975882665017146,0.0,60.0,3,0.35,1,,20026.162790697676,18769.0,9707.0,34100.0,2583375.0,6722.05519957287,,,0.5151690336066536,2.02588284842808
ID7496,7496,,244.5654296875,46.41067890840604,36.23675470926967,0.0,60.0,3,0.35,1,,2570.3255813953488,2567.0,1508.0,3558.0,331572.0,528.036193166344,,,0.28145338489930494,2.1382481569453744
ID7497,7497,36,256.81005859375,24.743988484319324,39.690864776877696,0.0,60.0,3,0.35,1,,4280.426356589147,4311.0,3279.0,5087.0,552175.0,466.8017307834271,,,0.171510494506938,2.6849059868501564
ID7498,7498,10,4611.509765625,22.106304432691374,44.33821286784122,0.0,60.0,3,0.35,1,,32405.728682170542,31591.0,16867.0,49247.0,4180339.0,8716.565209910612,,,0.5009514966284369,2.481620818970572
ID7499,7499,12,237.22021484375,31.02418860724301,48.10633294159543,0.0,60.0,3,0.35,1,,6877.728682170543,6982.0,5117.0,7656.0,887227.0,573.1399228146918,,,0.08954492883667288,1.9724691808544494
ID7500,7500,13,301.995361328125,24.24157247448543,48.35754094651239,0.0,60.0,3,0.35,1,,3183.201550387597,3080.0,1953.0,4573.0,410633.0,665.6276218240027,,,0.26159276966717065,1.9832129165638501
ID7501,7501,11,1457.4541015625,35.85994270189425,48.48314494897086,0.0,60.0,3,0.35,1,,8964.643410852714,8431.0,4326.0,16211.0,1156439.0,3294.862200263582,,,0.5293569289373106,1.8834994854891116
ID7502,7502,14,1439.22802734375,14.256054279036768,50.93242299691109,0.0,60.0,3,0.35,1,,8402.937984496124,7751.0,3425.0,15273.0,1083979.0,3225.838591920562,,,0.5875266808345576,1.9280801407256023
ID7503,7503,15,5025.5859375,18.086976354020216,52.69087903132973,0.0,60.0,3,0.35,1,,41923.22480620155,41672.0,24281.0,56440.0,5408096.0,8335.178875030508,,,0.42303358767890725,2.9904011632358247
ID7504,7504,16,2215.6416015625,31.777812621993853,53.63290904976828,0.0,60.0,3,0.35,1,,13423.0,12499.0,5946.0,24390.0,1731567.0,5032.997503973154,,,0.5416729514807507,1.8741216063871347
ID7505,7505,17,273.46875,37.74400273877136,55.32856308295767,0.0,60.0,3,0.35,1,,2396.922480620155,2374.0,1192.0,3714.0,309203.0,662.9229736129217,,,0.32642621112400305,1.7796018289829292
ID7506,7506,18,1259.7041015625,10.236726200365608,57.21262311983478,0.0,60.0,3,0.35,1,,8630.922480620155,8391.0,5136.0,13173.0,1113389.0,2289.872832210077,,,0.5229554830303942,2.5885309325734447
ID7487,7487,0,2251.345703125,45.71985689488444,16.76813432820624,0.0,60.0,3,0.35,1,,29654.116279069767,29804.0,22536.0,35135.0,3825381.0,3236.4896097756978,,,0.24022046516685727,3.5493749087126267
ID7525,7525,0,2114.595703125,45.71985689488444,16.76813432820624,0.0,80.0,4,0.35,1,,28538.286821705427,28465.0,22622.0,33509.0,3681439.0,2921.076447545169,,,0.23385476197740046,3.7033703688368322
ID7526,7526,1,664.73583984375,51.87445301534965,18.58939236385411,0.0,80.0,4,0.35,1,,7540.697674418605,7566.0,5103.0,9325.0,972750.0,1079.4920651967175,,,0.28399868440980763,3.0901091493637973
ID7527,7527,3,326.8037109375,31.02418860724301,20.85026440810664,0.0,80.0,4,0.35,1,,8473.77519379845,8536.0,6993.0,9335.0,1093117.0,550.6193989543458,,,0.10692590415729236,2.9731704394898495
ID7528,7528,27,264.6220703125,29.6425445801998,22.106304432691374,0.0,80.0,4,0.35,1,,8406.813953488372,8514.0,7031.0,9120.0,1084479.0,524.4659153522554,,,0.08645901826929331,2.5511800715674515
ID7529,7529,4,1520.6494140625,60.10151517637968,22.483116440066798,0.0,80.0,4,0.35,1,,14390.643410852714,14468.0,9614.0,18270.0,1856393.0,2250.008006230372,,,0.3662449308112637,3.4290135619298727
ID7530,7530,5,348.6845703125,27.444474537176507,22.79712644621298,0.0,80.0,4,0.35,1,,7512.550387596899,7548.0,5656.0,8654.0,969119.0,796.6424264652114,,,0.1327103017919983,2.20973272927986
ID7531,7531,6,246.5888671875,32.908248644120114,28.574910559302772,0.0,80.0,4,0.35,1,,5054.46511627907,5140.0,3687.0,5805.0,652026.0,529.1022474217477,,,0.13770947434605732,2.3125867808669214
ID7532,7532,8,2658.46875,35.357526692060354,33.72467466010019,0.0,80.0,4,0.35,1,,17601.705426356588,16521.0,8994.0,29545.0,2270620.0,5698.526011998491,,,0.4986808673933448,2.055586479140283
ID7533,7533,36,247.045654296875,24.61838448186085,39.62806277564846,0.0,80.0,4,0.35,1,,3992.3410852713178,4001.0,3059.0,4771.0,515012.0,436.6708302622675,,,0.1777263812772528,2.7593764067397073
ID7534,7534,10,4577.3046875,22.106304432691374,44.33821286784122,0.0,80.0,4,0.35,1,,31975.596899224805,31278.0,18123.0,48784.0,4124852.0,8574.097078482395,,,0.5042610065126982,2.5003018837097732
ID7535,7535,13,243.1669921875,24.492780479402377,48.23193694405391,0.0,80.0,4,0.35,1,,2983.7131782945735,3000.0,1753.0,4127.0,384899.0,611.4974983825367,,,0.21746363026607612,1.7431028819115368
ID7536,7536,11,1417.95654296875,35.79714070066501,48.420342947741624,0.0,80.0,4,0.35,1,,8621.32558139535,8042.0,4066.0,15723.0,1112151.0,3225.2981721723963,,,0.5365446390231638,1.8667873520991407
ID7537,7537,14,1447.16650390625,14.256054279036768,50.93242299691109,0.0,80.0,4,0.35,1,,8451.837209302326,7844.0,3620.0,15361.0,1090287.0,3247.491468884815,,,0.5869431628947225,1.9251641945211437
ID7538,7538,15,4936.25,18.02417435279098,52.69087903132973,0.0,80.0,4,0.35,1,,41724.31007751938,41540.0,27047.0,55508.0,5382436.0,7798.341341872051,,,0.4191590877580269,3.1605649749594558
ID7539,7539,16,2282.9658203125,31.777812621993853,53.57010704853904,0.0,80.0,4,0.35,1,,13629.67441860465,12605.0,6533.0,24943.0,1758228.0,5173.679158374009,,,0.5538034931152311,1.8779134904864399
ID7540,7540,17,380.885986328125,37.618398736312884,55.14015707926996,0.0,80.0,4,0.35,1,,3002.8372093023254,2904.0,1512.0,4790.0,387366.0,853.3856542353236,,,0.38107239521328584,1.9418133901018555
ID7541,7541,18,1229.353515625,10.236726200365608,57.21262311983478,0.0,80.0,4,0.35,1,,8338.348837209302,8160.0,4846.0,12852.0,1075647.0,2266.4038752612955,,,0.527366538188469,2.540633672849861
ID7424,7424,1,656.49072265625,51.87445301534965,18.652194365083346,0.0,100.0,5,0.35,1,,7424.813953488372,7483.0,4856.0,9145.0,957801.0,1086.4696754816855,,,0.2866747288446119,3.0452194954873804
ID7425,7425,3,421.123046875,30.96138660601377,20.787462406877403,0.0,100.0,5,0.35,1,,9641.922480620155,9689.0,7910.0,10818.0,1243808.0,722.2452471763305,,,0.12172989262573822,2.8974629018543996
ID7426,7426,27,245.896484375,29.579742578970563,22.231908435149847,0.0,100.0,5,0.35,1,,8073.232558139535,8216.0,6626.0,8747.0,1041447.0,531.7776131703796,,,0.08255923205192349,2.3155885040336575
ID7427,7427,4,1521.53515625,60.03871317515044,22.545918441296035,0.0,100.0,5,0.35,1,,14117.891472868218,14111.0,9488.0,18026.0,1821208.0,2308.245847906987,,,0.3756231642365488,3.340186052444683
ID7428,7428,5,368.43603515625,27.38167253594727,22.85992844744222,0.0,100.0,5,0.35,1,,7520.868217054263,7610.0,5726.0,8680.0,970192.0,817.748207540119,,,0.1388963104049332,2.2432872973694087
ID7429,7429,6,231.5341796875,32.908248644120114,28.574910559302772,0.0,100.0,5,0.35,1,,4972.441860465116,5044.0,3927.0,5637.0,641445.0,461.1961843093583,,,0.13072595406593268,2.492978099480917
ID7430,7430,8,2711.2138671875,35.42032869328959,33.53626865641248,0.0,100.0,5,0.35,1,,17466.17054263566,16331.0,8085.0,29984.0,2253136.0,6000.5456394138,,,0.5124453156065217,1.972444513996236
ID7431,7431,10,4595.94140625,22.106304432691374,44.33821286784122,0.0,100.0,5,0.35,1,,32208.720930232557,31377.0,18483.0,49006.0,4154925.0,8540.303608091848,,,0.5028953458413278,2.52394008342927
ID7432,7432,21,329.91748046875,31.02418860724301,47.5411149305323,0.0,100.0,5,0.35,1,,6913.015503875969,6964.0,5267.0,8083.0,891779.0,712.8069731755941,,,0.12640513939943004,2.1766855565458436
ID7433,7433,13,313.25634765625,24.61838448186085,48.23193694405391,0.0,100.0,5,0.35,1,,3504.0232558139537,3409.0,2002.0,5018.0,452019.0,768.4947184382219,,,0.2372041708776067,1.7483848481969109
ID7434,7434,11,1359.5576171875,35.67153669820654,48.5459469502001,0.0,100.0,5,0.35,1,,8399.68992248062,7924.0,3783.0,15186.0,1083560.0,3084.6522033449373,,,0.5243255619305383,1.8733129881347905
ID7435,7435,14,1365.943359375,14.381658281495241,50.74401699322338,0.0,100.0,5,0.35,1,,7987.697674418605,7206.0,3411.0,14472.0,1030413.0,3044.711564245072,,,0.5877190578395894,1.942234095528754
ID7436,7436,15,4904.7265625,18.02417435279098,52.69087903132973,0.0,100.0,5,0.35,1,,41370.875968992244,40912.0,26853.0,55115.0,5336843.0,7876.420178497725,,,0.4208541846999165,3.1115585341160488
ID7437,7437,16,2163.5146484375,31.777812621993853,53.57010704853904,0.0,100.0,5,0.35,1,,12901.70542635659,11703.0,5480.0,23565.0,1664320.0,4951.398235920177,,,0.55662721183028,1.8634986202179755
ID7438,7438,17,493.11669921875,37.30438873016669,54.888949074353015,0.0,100.0,5,0.35,1,,3645.84496124031,3509.0,1739.0,5932.0,470314.0,1087.387310609791,,,0.41856343406010343,1.978592943822343
ID7439,7439,18,1173.77490234375,10.236726200365608,57.21262311983478,0.0,100.0,5,0.35,1,,8047.3488372093025,7802.0,4481.0,12340.0,1038108.0,2178.0911821304494,,,0.5196946556504344,2.5269618245299927
ID7440,7440,33,241.3397216796875,36.487962714186615,60.03871317515044,0.0,100.0,5,0.35,1,,1561.3643410852712,1464.0,779.0,2677.0,201416.0,522.8953339636985,,,0.5103814816079559,2.018030575002751
ID7423,7423,0,2120.4375,45.71985689488444,16.76813432820624,0.0,100.0,5,0.35,1,,28161.767441860466,28150.0,22735.0,33194.0,3632868.0,2833.2532772405266,,,0.23805421126794737,3.822440294868837
