LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1
ID4145,4145,6,907.6591796875,62.55079322431992,48.10633294159543,0.0,0.0,0,0.35,1,,10579.829457364342,10595.0,5618.0,13848.0,1364798.0,1876.932021794605,,,0.2549209207150981,2.290072533321049
ID4146,4146,8,1028.294921875,39.1884487670438,48.608748951429334,0.0,0.0,0,0.35,1,,24698.922480620156,25477.0,14996.0,30821.0,3186161.0,4448.538003540467,,,0.09376943475399128,0.9519764673040766
ID4147,4147,7,958.111328125,37.429992732625166,48.67155095265857,0.0,0.0,0,0.35,1,,32006.356589147286,32183.0,27775.0,35050.0,4128820.0,1827.6217332850292,,,0.0784024041661406,2.54641072150309
ID4148,4148,9,1085.91015625,38.183616747376014,48.797154955117044,0.0,0.0,0,0.35,1,,30597.441860465115,30900.0,24145.0,34943.0,3947070.0,2785.352552603801,,,0.08775228349978406,1.7724066200840871
ID4149,4149,,1238.8515625,39.690864776877696,48.85995695634628,0.0,0.0,0,0.35,1,,24339.217054263565,25132.0,14034.0,30401.0,3139759.0,4638.598943177172,,,0.1213365219887271,1.1355476147390613
ID4150,4150,10,1241.404296875,39.75366677810693,48.985560958804754,0.0,0.0,0,0.35,1,,24351.68992248062,24838.0,13485.0,30401.0,3141368.0,4807.298328125766,,,0.12375799256836856,1.1157284036625126
ID4151,4151,11,949.69140625,36.8019727203328,49.86478897601407,0.0,0.0,0,0.35,1,,23818.57364341085,24135.0,18011.0,27629.0,3072596.0,2519.3181951397896,,,0.10335783563445466,1.7712903059185825
ID4152,4152,12,981.0390625,39.690864776877696,51.93725501657889,0.0,0.0,0,0.35,1,,23953.077519379844,24593.0,16202.0,27541.0,3089947.0,2708.9089034275034,,,0.10566746078193441,1.6901048875489513
ID4153,4153,,982.224609375,39.56526077441922,52.000057017808125,0.0,0.0,0,0.35,1,,23605.736434108527,24077.0,16185.0,27541.0,3045140.0,2832.266427702435,,,0.1068163922183166,1.608702615060184
ID4154,4154,13,2751.123046875,51.686047011661934,56.773009111230124,0.0,0.0,0,0.35,1,,24562.36434108527,23490.0,13895.0,38941.0,3168545.0,6327.962668211707,,,0.3105171783393893,1.8394126521513183
ID4155,4155,14,1472.39794921875,63.178813236612285,57.903445133356385,0.0,0.0,0,0.35,1,,8462.697674418605,8068.0,2358.0,17247.0,1091688.0,3836.2058070211347,,,0.5410301936347156,1.5489852355042133
ID4156,4156,15,1042.625,18.21258035647869,62.8648032304661,0.0,0.0,0,0.35,1,,22425.418604651164,22481.0,16237.0,27517.0,2892879.0,3272.335523219794,,,0.12344019378410048,1.5059805551642684
ID4157,4157,16,937.099609375,17.521758342957085,62.92760523169534,0.0,0.0,0,0.35,1,,27034.51937984496,27371.0,23318.0,29295.0,3487453.0,1548.2201832909986,,,0.09928810014040783,3.1542898454204424
ID4158,4158,,856.02734375,15.82610430976769,63.178813236612285,0.0,0.0,0,0.35,1,,19677.108527131782,19977.0,12763.0,24696.0,2538347.0,2999.9763703244143,,,0.1185024810425061,1.389837207232888
ID4159,4159,,804.86767578125,54.44933506574836,69.58461736199445,0.0,0.0,0,0.35,1,,4568.457364341085,4263.0,1871.0,8287.0,589331.0,1737.1415278039735,,,0.6276776829351479,2.0283021355919133
ID4101,4101,0,1847.052734375,55.14015707926996,28.82611856421972,0.0,20.0,1,0.35,1,,9508.550387596899,8010.0,2534.0,21812.0,1226603.0,4991.576361984196,,,0.5848938484778837,1.4059939842679716
ID4102,4102,1,1039.37109375,38.81163675966838,29.579742578970563,0.0,20.0,1,0.35,1,,28623.325581395347,28733.0,24368.0,31698.0,3692409.0,1824.720458739805,,,0.10386041153913858,2.951818333112899
ID4103,4103,2,805.099609375,23.487948459734586,31.086990608472245,0.0,20.0,1,0.35,1,,13732.527131782947,14377.0,7220.0,17207.0,1771496.0,2290.28593355966,,,0.16521335082480454,1.7003191383829135
ID4104,4104,3,854.9140625,22.985532449900692,31.27539661215996,0.0,20.0,1,0.35,1,,14846.162790697674,15220.0,9093.0,17358.0,1915155.0,1931.983367191512,,,0.16277325548989502,2.1514380548603813
ID4105,4105,4,832.41796875,58.59426714687799,39.06284476458533,0.0,20.0,1,0.35,1,,21846.294573643412,21952.0,18635.0,24275.0,2818172.0,1467.6396090060562,,,0.1057863306242033,2.848043990452749
ID4106,4106,5,1793.216796875,9.734310190531714,42.89376683956878,0.0,20.0,1,0.35,1,,19044.333333333332,18863.0,12214.0,24682.0,2456719.0,3216.4004248085066,,,0.2975936696731541,2.7158803308232686
ID4107,4107,18,899.759765625,44.84062887767512,44.71502487521665,0.0,20.0,1,0.35,1,,8423.519379844962,8750.0,2784.0,13619.0,1086634.0,2691.863202611643,,,0.2789512729256752,1.365038618746017
ID4108,4108,6,824.11328125,62.42518922186144,48.10633294159543,0.0,20.0,1,0.35,1,,10215.806201550387,10357.0,6934.0,13101.0,1317839.0,1635.3056054102676,,,0.23956766299550353,2.4146916149078366
ID4109,4109,7,839.603515625,36.92757672279127,48.67155095265857,0.0,20.0,1,0.35,1,,27748.976744186046,28231.0,22360.0,31215.0,3579618.0,2305.356674766931,,,0.08229969203322567,1.8305833871405812
ID4110,4110,8,831.837890625,39.06284476458533,48.67155095265857,0.0,20.0,1,0.35,1,,23738.992248062015,24345.0,14840.0,28948.0,3062330.0,3740.6076931431794,,,0.07645232999352919,0.9014591165149471
ID4111,4111,9,967.037109375,38.05801274491754,48.797154955117044,0.0,20.0,1,0.35,1,,29176.03100775194,29739.0,22938.0,32773.0,3763708.0,2647.074936185413,,,0.08385968780938516,1.7055723589378362
ID4112,4112,10,1478.029296875,39.75366677810693,49.2367689637217,0.0,20.0,1,0.35,1,,25649.317829457363,26618.0,15448.0,32984.0,3308762.0,4725.470816464509,,,0.14212249111559805,1.350861600440409
ID4113,4113,11,984.5859375,36.73917071910356,49.99039297847254,0.0,20.0,1,0.35,1,,24316.15503875969,24398.0,19263.0,28414.0,3136784.0,2551.3836762186893,,,0.10240499085755084,1.7706351411705508
ID4114,4114,12,921.501953125,39.690864776877696,51.93725501657889,0.0,20.0,1,0.35,1,,22350.581395348836,22878.0,15739.0,25669.0,2883225.0,2340.237877524668,,,0.10819691888330263,1.8649052489887101
ID4115,4115,13,2654.3046875,51.497641007974224,56.773009111230124,0.0,20.0,1,0.35,1,,22013.5503875969,21276.0,9658.0,35346.0,2839748.0,6288.508008116423,,,0.34964953408665356,1.813779187342614
ID4116,4116,14,1343.22412109375,63.178813236612285,57.96624713458562,0.0,20.0,1,0.35,1,,7452.565891472868,7085.0,2154.0,15728.0,961381.0,3566.522989124355,,,0.5552387596389631,1.4920160555772615
ID4117,4117,15,1010.5234375,18.275382357707926,62.92760523169534,0.0,20.0,1,0.35,1,,21334.42635658915,21446.0,15252.0,25537.0,2752141.0,2965.8136973033897,,,0.1272025355402125,1.6235322139371635
ID4118,4118,16,890.1328125,17.333352339269375,63.05320923415381,0.0,20.0,1,0.35,1,,27062.728682170542,27194.0,22671.0,29932.0,3491092.0,1633.2236994282293,,,0.08533519089639965,2.605674635836071
ID4192,4192,15,839.0390625,18.21258035647869,62.92760523169534,0.0,40.0,2,0.35,1,,19397.0,19425.0,13920.0,23659.0,2502213.0,2671.7393357371147,,,0.11173046704925342,1.4592932827210547
ID4193,4193,16,840.763671875,16.95654033189395,63.11601123538305,0.0,40.0,2,0.35,1,,26707.837209302324,26906.0,23888.0,28594.0,3445311.0,1327.876522583953,,,0.08969491943031906,3.311112537144363
ID4177,4177,0,1999.5361328125,55.14015707926996,28.82611856421972,0.0,40.0,2,0.35,1,,10101.658914728681,8518.0,2231.0,23596.0,1303114.0,5525.294302817901,,,0.5991323558757894,1.3699529250565858
ID4178,4178,1,1236.142578125,39.06284476458533,30.20776259126293,0.0,40.0,2,0.35,1,,32837.666666666664,33463.0,23852.0,36991.0,4236059.0,3089.205000717553,,,0.10310052736739324,1.9870159399046936
ID4179,4179,2,828.1044921875,23.42514645850535,31.149792609701482,0.0,40.0,2,0.35,1,,14083.162790697674,14629.0,7498.0,16971.0,1816728.0,2186.951187550753,,,0.1607664139124832,1.783781256637025
ID4180,4180,3,839.8955078125,22.734324444983745,31.401000614618432,0.0,40.0,2,0.35,1,,14654.186046511628,14955.0,9571.0,17605.0,1890390.0,2066.4363601962873,,,0.15626444850915572,1.9167817803606253
ID4181,4181,4,870.4609375,58.59426714687799,39.06284476458533,0.0,40.0,2,0.35,1,,22672.821705426355,22873.0,19061.0,24955.0,2924794.0,1499.6848025585887,,,0.10794974164620524,2.9460297268373634
ID4182,4182,5,2141.8046875,10.173924199136371,42.57975683342259,0.0,40.0,2,0.35,1,,19956.01550387597,19349.0,11593.0,28383.0,2574326.0,4111.751882912288,,,0.33850464864366375,2.454831467551997
ID4183,4183,6,956.2412109375,62.55079322431992,48.16913494282467,0.0,40.0,2,0.35,1,,10872.91472868217,10880.0,6289.0,14060.0,1402606.0,1871.0198590566843,,,0.26498200278903467,2.4346111805672033
ID4184,4184,7,918.111328125,36.92757672279127,48.73435295388781,0.0,40.0,2,0.35,1,,28750.42635658915,28909.0,23117.0,32578.0,3708805.0,2637.8806620301084,,,0.08359192756645271,1.6815807219147516
ID4185,4185,8,912.1640625,39.00004276335609,48.73435295388781,0.0,40.0,2,0.35,1,,25015.891472868218,25599.0,16938.0,30192.0,3227050.0,3669.3617702033475,,,0.0802724034328988,1.0131842557263064
ID4186,4186,9,1016.482421875,38.05801274491754,48.85995695634628,0.0,40.0,2,0.35,1,,30301.387596899225,30984.0,23941.0,34103.0,3908879.0,2748.353797929765,,,0.0854742020965246,1.7363426073548132
ID4187,4187,10,1526.66796875,39.75366677810693,49.2367689637217,0.0,40.0,2,0.35,1,,26643.705426356588,27801.0,15489.0,33856.0,3437038.0,5184.84035494811,,,0.14424043770586673,1.2955642939981618
ID4188,4188,11,808.93359375,36.676368717874325,50.115996980931016,0.0,40.0,2,0.35,1,,23247.705426356588,23509.0,17835.0,26730.0,2998954.0,2242.595198659011,,,0.09072628742494539,1.7245530606731734
ID4189,4189,12,936.060546875,39.502458773189986,52.000057017808125,0.0,40.0,2,0.35,1,,21617.3488372093,21987.0,16347.0,24591.0,2788638.0,2123.19045252055,,,0.11730198491510038,2.1378550922575195
ID4190,4190,13,2782.916015625,51.37203700551575,56.83581111245936,0.0,40.0,2,0.35,1,,20734.023255813954,19469.0,9539.0,35497.0,2674689.0,6467.111249508349,,,0.39257350352949066,1.8076156858621117
ID4191,4191,14,1272.4501953125,63.178813236612285,57.903445133356385,0.0,40.0,2,0.35,1,,7048.62015503876,6636.0,1466.0,15269.0,909272.0,3482.8934118995226,,,0.5524837723733464,1.4404108242556122
ID4128,4128,22,1050.517578125,38.87443876089762,48.85995695634628,0.0,60.0,3,0.35,1,,27279.558139534885,27860.0,18945.0,33498.0,3519063.0,3970.363368735476,,,0.08290200640166837,1.0519932543698907
ID4129,4129,9,865.46875,37.93240874245907,48.92275895757552,0.0,60.0,3,0.35,1,,30402.302325581397,30786.0,24653.0,34172.0,3921897.0,2330.938352509065,,,0.06849389445892837,1.672189517932186
ID4130,4130,10,1501.66015625,39.62806277564846,49.11116496126323,0.0,60.0,3,0.35,1,,26712.4496124031,27684.0,14820.0,33925.0,3445906.0,5308.65825497784,,,0.13937388523330252,1.2310454541456217
ID4131,4131,11,963.0,36.676368717874325,50.115996980931016,0.0,60.0,3,0.35,1,,25023.37984496124,25156.0,19702.0,29189.0,3228016.0,2399.3343256314033,,,0.09716831022204052,1.8472964339928026
ID4132,4132,12,902.9140625,39.56526077441922,52.000057017808125,0.0,60.0,3,0.35,1,,22025.81395348837,22532.0,16392.0,25348.0,2841330.0,2249.32839201311,,,0.10766924173531109,1.903665570569365
ID4133,4133,13,2807.025390625,51.43483900674499,56.83581111245936,0.0,60.0,3,0.35,1,,22830.03100775194,20673.0,13293.0,38288.0,2945074.0,6570.731086770787,,,0.3459707081398424,1.7861853591314387
ID4134,4134,14,1656.12646484375,63.24161523784152,57.84064313212715,0.0,60.0,3,0.35,1,,8840.488372093023,7964.0,2007.0,19685.0,1140423.0,4626.394718954151,,,0.5680570949549311,1.3845023142179733
ID4135,4135,15,802.7841796875,18.4009863601664,62.92760523169534,0.0,60.0,3,0.35,1,,15966.449612403101,16015.0,10075.0,19687.0,2059672.0,2467.736073310794,,,0.13678949411287994,1.5570850426089569
ID4136,4136,16,802.873046875,16.76813432820624,63.05320923415381,0.0,60.0,3,0.35,1,,23932.116279069767,24349.0,18863.0,26312.0,3087243.0,1757.278384978045,,,0.09293190640772078,2.3160198351704597
ID4137,4137,,874.66796875,54.38653306451912,69.45901335953597,0.0,60.0,3,0.35,1,,5290.139534883721,4891.0,2344.0,9311.0,682428.0,1878.448515165616,,,0.5734422211564414,2.05275298714617
ID4119,4119,0,2100.84765625,55.14015707926996,28.82611856421972,0.0,60.0,3,0.35,1,,10570.91472868217,8965.0,2374.0,24729.0,1363648.0,5815.353327925096,,,0.6022617956475842,1.3665272479927706
ID4120,4120,17,876.0625,38.87443876089762,29.328534574053613,0.0,60.0,3,0.35,1,,27832.77519379845,28072.0,17054.0,35383.0,3590428.0,4076.898680063664,,,0.08514510762457882,1.071342839059339
ID4121,4121,31,818.23828125,39.81646877933617,29.454138576512086,0.0,60.0,3,0.35,1,,19950.356589147286,20912.0,9447.0,24882.0,2573596.0,3719.362016441903,,,0.10578719632421443,1.0262986481353922
ID4122,4122,1,1252.44140625,38.81163675966838,30.01935658757522,0.0,60.0,3,0.35,1,,35061.03875968992,35395.0,28927.0,38194.0,4522874.0,2221.09696786823,,,0.1007305835029119,2.8891332443548445
ID4123,4123,4,845.95703125,58.657069148107226,39.125646765814565,0.0,60.0,3,0.35,1,,21613.666666666668,21684.0,18312.0,24226.0,2788163.0,1565.7410752047524,,,0.10845615239576391,2.7013084379267323
ID4124,4124,5,1926.4716796875,10.362330202824083,42.64255883465183,0.0,60.0,3,0.35,1,,18419.387596899225,18236.0,11372.0,25579.0,2376101.0,3711.829424518315,,,0.3266328843057115,2.443578638247135
ID4125,4125,6,1112.2353515625,62.613595225549155,48.29473894528315,0.0,60.0,3,0.35,1,,11017.782945736433,10839.0,6230.0,15872.0,1421294.0,2451.359029833121,,,0.2923621635616313,2.033547012553171
ID4126,4126,7,885.677734375,37.11598272647898,48.797154955117044,0.0,60.0,3,0.35,1,,30431.511627906977,30600.0,25418.0,33866.0,3925665.0,2105.83034809119,,,0.08048831066748686,2.1529943026705283
ID4127,4127,8,1048.849609375,39.00004276335609,48.797154955117044,0.0,60.0,3,0.35,1,,26717.81395348837,27415.0,16252.0,33498.0,3446598.0,4533.206925303132,,,0.0880835996375874,0.9542411995584343
ID4067,4067,0,1968.095703125,55.14015707926996,28.82611856421972,0.0,80.0,4,0.35,1,,9971.751937984496,8347.0,2066.0,23532.0,1286356.0,5549.613349469447,,,0.590663775171575,1.3344450091152147
ID4068,4068,17,854.228515625,38.68603275720991,29.20293057159514,0.0,80.0,4,0.35,1,,24386.5503875969,25205.0,13310.0,31025.0,3145865.0,4307.124954583321,,,0.09542678380639648,0.9864607890575636
ID4069,4069,31,819.1240234375,41.51212281252557,29.893752585116747,0.0,80.0,4,0.35,1,,16462.503875968992,17158.0,8292.0,19831.0,2123663.0,2726.8810598260397,,,0.14167072501312591,1.4983005604701494
ID4070,4070,1,1110.904296875,38.87443876089762,30.082158588804457,0.0,80.0,4,0.35,1,,33526.79069767442,33752.0,28032.0,36564.0,4324956.0,2032.406888528424,,,0.09226258539570616,2.7868261912890673
ID4071,4071,,827.7802734375,22.545918441296035,31.589406618306143,0.0,80.0,4,0.35,1,,14524.201550387597,14970.0,9620.0,17725.0,1873622.0,2054.3553823973784,,,0.15065941561554333,1.8513825726105766
ID4072,4072,4,951.1171875,58.71987114933646,39.125646765814565,0.0,80.0,4,0.35,1,,22844.80620155039,22845.0,19208.0,25889.0,2946980.0,1670.793328021524,,,0.11323732822923123,2.7816122805735803
ID4073,4073,5,2298.08203125,10.42513220405332,42.64255883465183,0.0,80.0,4,0.35,1,,21504.98449612403,21144.0,13025.0,29156.0,2774143.0,4227.640275216513,,,0.3439484143604732,2.6036452769863
ID4074,4074,6,999.4287109375,62.55079322431992,48.608748951429334,0.0,80.0,4,0.35,1,,10410.279069767443,10077.0,5466.0,14276.0,1342926.0,1986.1231668785372,,,0.28545864384412933,2.3279373032411272
ID4075,4075,7,933.72265625,37.241586728937456,48.85995695634628,0.0,80.0,4,0.35,1,,31514.131782945737,31691.0,26214.0,34669.0,4065323.0,2142.665820522435,,,0.08118030706445048,2.2086833818008924
ID4076,4076,22,1255.6796875,38.81163675966838,48.92275895757552,0.0,80.0,4,0.35,1,,29472.91472868217,30059.0,19812.0,35979.0,3802006.0,4450.57240530468,,,0.09715751817071244,1.1728558583462132
ID4077,4077,10,1567.275390625,39.56526077441922,49.04836296003399,0.0,80.0,4,0.35,1,,27651.36434108527,28510.0,15666.0,34905.0,3567026.0,5220.947218504129,,,0.13998171880001248,1.3006806893379919
ID4078,4078,11,892.142578125,36.73917071910356,50.115996980931016,0.0,80.0,4,0.35,1,,25063.821705426355,25245.0,19934.0,28551.0,3233233.0,2254.7246590826103,,,0.0936252245697938,1.9033038550934076
ID4079,4079,12,936.134765625,39.690864776877696,52.06285901903736,0.0,80.0,4,0.35,1,,24536.06976744186,24903.0,18775.0,27319.0,3165153.0,2034.144373202644,,,0.10172219211002241,2.227392909997871
ID4080,4080,13,3011.037109375,51.56044300920346,56.83581111245936,0.0,80.0,4,0.35,1,,23831.62015503876,22181.0,13668.0,40134.0,3074279.0,6943.071179908652,,,0.35797580641776,1.809645843504014
ID4081,4081,14,1588.92626953125,63.11601123538305,57.96624713458562,0.0,80.0,4,0.35,1,,8981.84496124031,8446.0,2402.0,18711.0,1158658.0,4242.966681111837,,,0.5418776851137941,1.4879120887374482
ID4082,4082,15,802.9775390625,18.338184358937163,62.990407232924575,0.0,80.0,4,0.35,1,,16546.992248062015,16429.0,11581.0,20578.0,2134562.0,2399.78036265862,,,0.13071125155501553,1.5941853843112757
ID4064,4064,12,947.216796875,39.75366677810693,52.000057017808125,0.0,100.0,5,0.35,1,,23908.317829457363,24358.0,17260.0,27324.0,3084173.0,2286.152888808566,,,0.1044151068498287,1.977446507089573
ID4065,4065,13,2821.38671875,51.56044300920346,56.773009111230124,0.0,100.0,5,0.35,1,,23275.666666666668,21619.0,13879.0,38958.0,3002561.0,6572.97538616138,,,0.33566071156987715,1.7798134245038848
ID4066,4066,14,1790.3837890625,63.05320923415381,58.02904913581486,0.0,100.0,5,0.35,1,,10080.883720930233,9612.0,3105.0,20269.0,1300434.0,4478.386846196524,,,0.5713827936024775,1.6370131202386058
ID4052,4052,21,818.689453125,57.77784113089791,24.681186483090087,0.0,100.0,5,0.35,1,,15802.100775193798,16257.0,11621.0,18064.0,2038471.0,1690.331249179438,,,0.15086949854038456,2.4510285450225373
ID4053,4053,0,2206.5205078125,55.077355078040725,28.888920565448956,0.0,100.0,5,0.35,1,,11867.736434108527,9823.0,3400.0,25898.0,1530938.0,5875.135326259754,,,0.5642904672403438,1.4573549109438715
ID4054,4054,17,866.927734375,38.87443876089762,29.454138576512086,0.0,100.0,5,0.35,1,,29658.13953488372,30132.0,21363.0,33436.0,3825900.0,3183.5673969625504,,,0.0766044541998474,1.3257379905860769
ID4055,4055,1,1270.2109375,39.06284476458533,30.458970596179878,0.0,100.0,5,0.35,1,,34986.41860465116,35127.0,27037.0,39040.0,4513248.0,2601.721664643657,,,0.10015310857283617,2.4483863731620232
ID4056,4056,4,929.3203125,58.71987114933646,39.00004276335609,0.0,100.0,5,0.35,1,,23858.6511627907,23890.0,20406.0,26538.0,3077766.0,1518.5293957640124,,,0.10816594918071763,3.0671742106263435
ID4057,4057,5,1976.802734375,10.362330202824083,42.64255883465183,0.0,100.0,5,0.35,1,,19240.751937984496,18962.0,11450.0,26233.0,2482057.0,3750.404765719894,,,0.32024896542344894,2.4888905219012063
ID4058,4058,6,885.451171875,62.55079322431992,48.5459469502001,0.0,100.0,5,0.35,1,,9309.658914728681,9336.0,4730.0,12794.0,1200946.0,1946.1551578373549,,,0.27973074632401745,2.0912593877485377
ID4059,4059,7,911.7890625,36.99037872402051,48.797154955117044,0.0,100.0,5,0.35,1,,29086.162790697676,29253.0,24001.0,32990.0,3752115.0,2494.0459811528444,,,0.08359684691382802,1.7994265935870755
ID4060,4060,22,1084.037109375,38.81163675966838,48.85995695634628,0.0,100.0,5,0.35,1,,28190.6511627907,29005.0,19666.0,33768.0,3636594.0,3861.405493492546,,,0.09061494015006208,1.2131599327001696
ID4061,4061,32,892.009765625,37.93240874245907,48.92275895757552,0.0,100.0,5,0.35,1,,30766.75968992248,31420.0,24600.0,34325.0,3968912.0,2547.731530128794,,,0.07080838326593362,1.597095952662343
ID4062,4062,10,1572.69921875,39.62806277564846,49.11116496126323,0.0,100.0,5,0.35,1,,27421.96899224806,28213.0,16088.0,34374.0,3537434.0,4891.271204812815,,,0.14621192390864113,1.4302921566617681
ID4063,4063,11,928.41015625,36.676368717874325,50.115996980931016,0.0,100.0,5,0.35,1,,24912.42635658915,25143.0,19686.0,28041.0,3213703.0,2206.2732745769285,,,0.09734969098210165,2.0034395866922874
ID4096,4096,12,1058.123046875,39.690864776877696,52.000057017808125,0.0,120.0,6,0.35,1,,24938.565891472866,25538.0,17807.0,28454.0,3217075.0,2658.5247255437594,,,0.11417836540312572,1.9226041141940993
ID4097,4097,13,2469.0859375,51.56044300920346,56.584603107542414,0.0,120.0,6,0.35,1,,21272.457364341084,20306.0,11064.0,34066.0,2744147.0,6002.804007565641,,,0.3335649499329205,1.7727999518338358
ID4098,4098,20,980.935546875,22.16910643392061,57.526633125980965,0.0,120.0,6,0.35,1,,23536.325581395347,23401.0,19619.0,27448.0,3036186.0,2043.196278822376,,,0.10624799451175598,2.212721800320481
ID4099,4099,14,1526.421875,63.11601123538305,58.091851137044095,0.0,120.0,6,0.35,1,,8772.15503875969,8250.0,2779.0,17853.0,1131608.0,3868.560345613107,,,0.5540038560087752,1.616767662342499
ID4100,4100,,905.693359375,16.20291631714311,79.82134356236006,0.0,120.0,6,0.35,1,,3378.15503875969,2328.0,366.0,10580.0,435782.0,2796.2880905139573,,,0.8750748706164738,1.1275979015752808
ID4083,4083,21,861.021484375,57.77784113089791,24.80679048554856,0.0,120.0,6,0.35,1,,17027.79069767442,17295.0,13672.0,19116.0,2196585.0,1420.8531145188056,,,0.14700334362330159,3.0718615955415642
ID4084,4084,0,2042.58984375,55.077355078040725,28.888920565448956,0.0,120.0,6,0.35,1,,11448.131782945737,9909.0,3842.0,24469.0,1476809.0,5379.100552688626,,,0.5282945219846874,1.4713771387779893
ID4085,4085,17,942.228515625,38.937240762126855,29.39133657528285,0.0,120.0,6,0.35,1,,28634.58914728682,29199.0,19403.0,33288.0,3693862.0,3449.582695804493,,,0.09365525266545754,1.421693860436107
ID4086,4086,1,1260.60546875,39.00004276335609,30.521772597409115,0.0,120.0,6,0.35,1,,35670.37209302326,35840.0,29466.0,39861.0,4601478.0,2367.7692826984044,,,0.09519441176803783,2.618897425160674
ID4087,4087,4,859.9765625,58.657069148107226,38.937240762126855,0.0,120.0,6,0.35,1,,24209.217054263565,24295.0,20674.0,27249.0,3122989.0,1739.8482735627786,,,0.09264037059592685,2.359513162580785
ID4088,4088,5,1998.369140625,10.42513220405332,42.64255883465183,0.0,120.0,6,0.35,1,,20289.457364341084,20142.0,12703.0,26314.0,2617340.0,3520.127720977766,,,0.3171374536214477,2.7756099899195297
ID4089,4089,6,922.6767578125,62.55079322431992,48.48314494897086,0.0,120.0,6,0.35,1,,10055.01550387597,9982.0,5929.0,14161.0,1297097.0,2113.019773276566,,,0.2543531231281071,1.9298628154164281
ID4090,4090,7,963.75390625,36.99037872402051,48.797154955117044,0.0,120.0,6,0.35,1,,30351.441860465115,30552.0,24674.0,34932.0,3915336.0,2585.43151290486,,,0.08760367302542524,1.8911585255311354
ID4091,4091,32,962.978515625,37.55559673508365,48.797154955117044,0.0,120.0,6,0.35,1,,32251.86046511628,32935.0,24735.0,36050.0,4160490.0,2852.6775956551605,,,0.07440066369998383,1.5658228210259022
ID4092,4092,22,1204.103515625,38.4976267535222,48.985560958804754,0.0,120.0,6,0.35,1,,31738.720930232557,32366.0,23243.0,35660.0,4094295.0,3187.9015261236705,,,0.0998256975691778,1.8073114898942846
ID4093,4093,10,1667.6640625,39.62806277564846,49.04836296003399,0.0,120.0,6,0.35,1,,27234.58914728682,28095.0,14136.0,34894.0,3513262.0,5569.679896564416,,,0.15496006611565583,1.3121195685299178
ID4094,4094,11,1118.6875,36.73917071910356,50.05319497970178,0.0,120.0,6,0.35,1,,25648.418604651164,25754.0,19897.0,30060.0,3308646.0,2595.700139466452,,,0.1140413931781108,2.023006391184747
